小齐大佬导航主页：http://tianyi.kesug.com/?i=1
（1）小齐大佬直播源：http://tianyi.kesug.com/yingshi/zhibo.txt
（2）慕雨直播源：https://4key.cn/FP
（3）独家记忆直播源：https://cloud.7so.top/f/Z4z7SQ/%E6%98%8E%E6%98%9F.txt
（4）相当好的直播源：https://d.kstore.dev/download/13670/cs.txt
IPTV直播源搜索：https://www.foodieguide.com/iptvsearch/



慕雨直播接口：https://4key.cn/FP

//以下全部来自互联网，所有内容仅供测试使用，请勿用于违法用途，如有冒犯请联系删除。

*_*********꧁🄼🅈影视꧂*********_*
______      _               _  _          
| ___ \    | |             | || |         
| |_/ /___ | |_  _ __  ___ | || |_ __   __
|  __// _ \| __|| '__|/ _ \| || __|\ \ / /
| |  |  __/| |_ | |  |  __/| || |_  \ V / 
\_|   \___| \__||_|   \___||_| \__|  \_/  
//永久免费꙰严禁商业꙰仅供测试꙰违者自负!꙰//
💥🄼🅈｜🄼影视,#genre#
郭宴-冬天来了,http://em.21dtv.com/songs/60136939.mkv
郭宴-假行僧,http://em.21dtv.com/songs/60136938.mkv
郭如碧-男人一生,http://em.21dtv.com/songs/60136937.mkv
郭东坡-那年秋天,http://em.21dtv.com/songs/60136936.mkv
郑钧+黄绮珊-长安长安,http://em.21dtv.com/songs/60136935.mkv
郑迦文-猜测,http://em.21dtv.com/songs/60136934.mkv
郑莉莉+汪旭-喜欢腻,http://em.21dtv.com/songs/60136933.mkv
郑莉莉+查理-樱花泪,http://em.21dtv.com/songs/60136932.mkv
郑莉莉-海风吹,http://em.21dtv.com/songs/60136931.mkv
郑莉莉-你向左我向右,http://em.21dtv.com/songs/60136930.mkv
郑茜匀-我在你眼里到底算什么,http://em.21dtv.com/songs/60136929.mkv
郑旭-我们是兄弟,http://em.21dtv.com/songs/60136928.mkv
郑兴琦-像鲸鱼游向大海,http://em.21dtv.com/songs/60136927.mkv
郑俊弘-风沙,http://em.21dtv.com/songs/60136926.mkv
郑俊弘-迷,http://em.21dtv.com/songs/60136925.mkv
郁可唯+品冠-从来没有想过,http://em.21dtv.com/songs/60136924.mkv
郁可唯-落在胸口的星星,http://em.21dtv.com/songs/60136923.mkv
郁可唯-心不由己,http://em.21dtv.com/songs/60136922.mkv
郁可唯-影子,http://em.21dtv.com/songs/60136921.mkv
郁可唯-倒流,http://em.21dtv.com/songs/60136920.mkv
郁可唯-从来没有想过,http://em.21dtv.com/songs/60136919.mkv
郁可唯-21天,http://em.21dtv.com/songs/60136918.mkv
邵洪-路过幸福错过爱,http://em.21dtv.com/songs/60136917.mkv
邰正宵+台湾爽乐团-一起筑梦,http://em.21dtv.com/songs/60136916.mkv
邰正宵-没有你的我,http://em.21dtv.com/songs/60136915.mkv
邰正宵-一起筑梦,http://em.21dtv.com/songs/60136914.mkv
那广子+超模学员-我是主角,http://em.21dtv.com/songs/60136913.mkv
邓紫棋-于是,http://em.21dtv.com/songs/60136912.mkv
邓卓轩-比梦更自由,http://em.21dtv.com/songs/60136911.mkv
邓伦+孙怡-想把我唱给你听,http://em.21dtv.com/songs/60136910.mkv
邓伦-爱我所爱,http://em.21dtv.com/songs/60136909.mkv
迪玛希+陈彦宏+周易+刘璐-一个忧伤者的求救,http://em.21dtv.com/songs/60136908.mkv
迪玛希+刘璐-秋意浓,http://em.21dtv.com/songs/60136907.mkv
迪子-一莲托生,http://em.21dtv.com/songs/60136906.mkv
辰亦儒-硬,http://em.21dtv.com/songs/60136905.mkv
路勇-菩萨座前,http://em.21dtv.com/songs/60136904.mkv
路勇-佛音,http://em.21dtv.com/songs/60136903.mkv
赵雷-画,http://em.21dtv.com/songs/60136902.mkv
赵雷-我们的时光,http://em.21dtv.com/songs/60136901.mkv
赵雷-妈妈,http://em.21dtv.com/songs/60136900.mkv
赵鑫-爱恨不容易,http://em.21dtv.com/songs/60136899.mkv
赵照-一匹白马,http://em.21dtv.com/songs/60136898.mkv
赵洪强-兄弟不分离,http://em.21dtv.com/songs/60136897.mkv
赵泽-老父亲,http://em.21dtv.com/songs/60136896.mkv
赵斌-铁了心忘记你,http://em.21dtv.com/songs/60136895.mkv
赵文卓-凯歌,http://em.21dtv.com/songs/60136894.mkv
赵安平-长歌清明祭,http://em.21dtv.com/songs/60136893.mkv
赵兵-时代尖兵,http://em.21dtv.com/songs/60136892.mkv
赵兵-如果有那么一天,http://em.21dtv.com/songs/60136891.mkv
赵一磊-爱情这杯酒,http://em.21dtv.com/songs/60136890.mkv
赵一磊-情债,http://em.21dtv.com/songs/60136889.mkv
赖伟锋-两个人的单身生活,http://em.21dtv.com/songs/60136888.mkv
赖仔-老同学,http://em.21dtv.com/songs/60136887.mkv
赖仔-I Need You,http://em.21dtv.com/songs/60136886.mkv
贾永久-站在海边的姑娘,http://em.21dtv.com/songs/60136885.mkv
贺燕-舞出精彩,http://em.21dtv.com/songs/60136884.mkv
贺敬轩-让全世界知道我爱你,http://em.21dtv.com/songs/60136883.mkv
贺敬轩-是我,http://em.21dtv.com/songs/60136882.mkv
贺敬轩-我可能谈了场假恋爱,http://em.21dtv.com/songs/60136881.mkv
贺敬轩-好闺蜜,http://em.21dtv.com/songs/60136880.mkv
贺敬轩-多希望是你,http://em.21dtv.com/songs/60136879.mkv
贺敬轩-夏日的思念,http://em.21dtv.com/songs/60136878.mkv
贺敬轩-Love U,http://em.21dtv.com/songs/60136877.mkv
贺娜-花弦月,http://em.21dtv.com/songs/60136876.mkv
贺娜-爱着大陕北,http://em.21dtv.com/songs/60136875.mkv
贺娜-做你的新娘,http://em.21dtv.com/songs/60136874.mkv
贺一航-最好的朋友,http://em.21dtv.com/songs/60136873.mkv
贺一航-明明爱你,http://em.21dtv.com/songs/60136872.mkv
费玉清+好妹妹乐队-屋檐下的思念,http://em.21dtv.com/songs/60136871.mkv
贯诗钦-好想你,http://em.21dtv.com/songs/60136870.mkv
谷小雨-边缘,http://em.21dtv.com/songs/60136869.mkv
谭嘉仪-陪着你走,http://em.21dtv.com/songs/60136868.mkv
谭嘉仪-我不归去,http://em.21dtv.com/songs/60136867.mkv
谭咏麟+谭维维-强者背后,http://em.21dtv.com/songs/60136866.mkv
谭咏麟+张学友-观,http://em.21dtv.com/songs/60136865.mkv
谭咏麟+五月天-脱胎换骨,http://em.21dtv.com/songs/60136864.mkv
谭咏麟+丁当-强求好吗,http://em.21dtv.com/songs/60136863.mkv
谢帝-绝世武神,http://em.21dtv.com/songs/60136862.mkv
谢嘉全-绑架,http://em.21dtv.com/songs/60136861.mkv
谢和弦+E SO-苹果,http://em.21dtv.com/songs/60136860.mkv
谢三宝-亲爱的老婆听我说,http://em.21dtv.com/songs/60136859.mkv
谎言留声机-一年,http://em.21dtv.com/songs/60136858.mkv
诗韵-相约经典,http://em.21dtv.com/songs/60136857.mkv
许魏洲-尖叫之夜,http://em.21dtv.com/songs/60136856.mkv
许靖韵-Shut Up,http://em.21dtv.com/songs/60136855.mkv
许阁-你这样的理由,http://em.21dtv.com/songs/60136854.mkv
许志安+杜丽莎-我还能爱谁,http://em.21dtv.com/songs/60136853.mkv
许廷铿-痛醒,http://em.21dtv.com/songs/60136852.mkv
许富凯-偷泪的小偷,http://em.21dtv.com/songs/60136851.mkv
许国星-永远和你在一起,http://em.21dtv.com/songs/60136850.mkv
许云上-雨,http://em.21dtv.com/songs/60136849.mkv
许云上-画笔,http://em.21dtv.com/songs/60136848.mkv
许书豪-爱上一个女孩,http://em.21dtv.com/songs/60136847.mkv
詹曼铃-生命的锁匙,http://em.21dtv.com/songs/60136846.mkv
詹曼铃-望秋风,http://em.21dtv.com/songs/60136845.mkv
詹曼铃-心静,http://em.21dtv.com/songs/60136844.mkv
詹曼铃-希望,http://em.21dtv.com/songs/60136843.mkv
[Group]
groupName=十六万歌曲MV等 - 113
詹曼铃-少女的仰望,http://em.21dtv.com/songs/60136842.mkv
詹曼铃-一条情歌,http://em.21dtv.com/songs/60136841.mkv
西野カナ-パッ,http://em.21dtv.com/songs/60136840.mkv
西域木兰-弱肉强食,http://em.21dtv.com/songs/60136839.mkv
袁树雄-如果有一天我们都老了,http://em.21dtv.com/songs/60136838.mkv
袁小征-如虹,http://em.21dtv.com/songs/60136837.mkv
蜜蜂少女队-I'm so ok,http://em.21dtv.com/songs/60136836.mkv
薛之谦+李好-为了遇见你,http://em.21dtv.com/songs/60136835.mkv
薛之谦+何洁-有没有,http://em.21dtv.com/songs/60136834.mkv
薛之谦-高尚,http://em.21dtv.com/songs/60136833.mkv
薛之谦-苏黎世的从前,http://em.21dtv.com/songs/60136832.mkv
薛之谦-绅士,http://em.21dtv.com/songs/60136831.mkv
薛之谦-有没有,http://em.21dtv.com/songs/60136830.mkv
薛之谦-暧昧,http://em.21dtv.com/songs/60136829.mkv
薛之谦-我害怕,http://em.21dtv.com/songs/60136828.mkv
薛之谦-动物世界,http://em.21dtv.com/songs/60136827.mkv
蔡淳佳-我是我,http://em.21dtv.com/songs/60136826.mkv
蔡依林-让爱传出去,http://em.21dtv.com/songs/60136825.mkv
蔡一杰-流泪的怪兽,http://em.21dtv.com/songs/60136824.mkv
蒋雪儿-爱河,http://em.21dtv.com/songs/60136823.mkv
蒋蓉-走下去,http://em.21dtv.com/songs/60136822.mkv
蒋蒋+小右-你是什么咖,http://em.21dtv.com/songs/60136821.mkv
蒋欣-不怕一个人,http://em.21dtv.com/songs/60136820.mkv
蒋明-你好陌生人,http://em.21dtv.com/songs/60136819.mkv
蒋文涵-阳光少年,http://em.21dtv.com/songs/60136818.mkv
蒋婴-淡念,http://em.21dtv.com/songs/60136817.mkv
董贞-静女思,http://em.21dtv.com/songs/60136816.mkv
落墨惊云-云谁思,http://em.21dtv.com/songs/60136815.mkv
萧正楠-不变的爱,http://em.21dtv.com/songs/60136814.mkv
萧全-你是自己的太阳,http://em.21dtv.com/songs/60136813.mkv
菲菲-故乡的路,http://em.21dtv.com/songs/60136812.mkv
菜籽-祝福新人,http://em.21dtv.com/songs/60136811.mkv
菊梓乔-手中沙,http://em.21dtv.com/songs/60136810.mkv
菊梓乔-傻瓜里的童话,http://em.21dtv.com/songs/60136809.mkv
菅田将晖-见たこともない景色,http://em.21dtv.com/songs/60136808.mkv
荒山亮-永远的家,http://em.21dtv.com/songs/60136807.mkv
范玮琪+张云凌+杨超毅+顾艺璇-最初的梦想,http://em.21dtv.com/songs/60136806.mkv
范玮琪-陪你,http://em.21dtv.com/songs/60136805.mkv
苗苗-水墨青花,http://em.21dtv.com/songs/60136804.mkv
苗春+虫虫-此情惘然,http://em.21dtv.com/songs/60136803.mkv
苗佳-揭竿而起的爱情,http://em.21dtv.com/songs/60136802.mkv
苏菲-新角色,http://em.21dtv.com/songs/60136801.mkv
苏灿-爱的赌注,http://em.21dtv.com/songs/60136800.mkv
苏佳欣-靠自己骨头长肉,http://em.21dtv.com/songs/60136799.mkv
苏佩卿+光良-宁静海,http://em.21dtv.com/songs/60136798.mkv
花僮+张北北-我没有你想的那么脆弱,http://em.21dtv.com/songs/60136797.mkv
艺夲-老家,http://em.21dtv.com/songs/60136796.mkv
艺夲-原来,http://em.21dtv.com/songs/60136795.mkv
艺夲-信,http://em.21dtv.com/songs/60136794.mkv
良一+艾莉-幸福等伫这,http://em.21dtv.com/songs/60136793.mkv
良一+艾莉-各自分飞,http://em.21dtv.com/songs/60136792.mkv
良一+幸妏-风中的爱,http://em.21dtv.com/songs/60136791.mkv
良一+吴幸妏-爱着那奴娃,http://em.21dtv.com/songs/60136790.mkv
良一-袂冻放,http://em.21dtv.com/songs/60136789.mkv
良一-最后才知,http://em.21dtv.com/songs/60136788.mkv
良一-春天后母面,http://em.21dtv.com/songs/60136787.mkv
良一-我呒惊,http://em.21dtv.com/songs/60136786.mkv
臻言-爱情的戏,http://em.21dtv.com/songs/60136785.mkv
腾格尔-万古仙穹,http://em.21dtv.com/songs/60136784.mkv
胡鸿钧-情人自扰,http://em.21dtv.com/songs/60136783.mkv
胡雪珊-幸福海洋,http://em.21dtv.com/songs/60136782.mkv
胡芳芳-Forever 不回头,http://em.21dtv.com/songs/60136781.mkv
胡梅雄-纳木错宽阔却不是海洋,http://em.21dtv.com/songs/60136780.mkv
胡彦斌+莫安琪+罗杨云子+薛明媛-红颜,http://em.21dtv.com/songs/60136779.mkv
胡彦斌+莫安琪-男人KTV,http://em.21dtv.com/songs/60136778.mkv
胡婷婷-生查子 元夕,http://em.21dtv.com/songs/60136777.mkv
胡婷婷-爱莲说,http://em.21dtv.com/songs/60136776.mkv
胡婷婷-春夜喜雨,http://em.21dtv.com/songs/60136775.mkv
胡婷婷-早发白帝城,http://em.21dtv.com/songs/60136774.mkv
胡婷婷-凉州词,http://em.21dtv.com/songs/60136773.mkv
胡婷婷-元日,http://em.21dtv.com/songs/60136772.mkv
肖依依-重庆的味道,http://em.21dtv.com/songs/60136771.mkv
肖丫丫-心伤,http://em.21dtv.com/songs/60136770.mkv
老鬼团-老鬼心不死,http://em.21dtv.com/songs/60136769.mkv
翁航融-梦想家,http://em.21dtv.com/songs/60136768.mkv
翁航融-你比想象中勇敢,http://em.21dtv.com/songs/60136767.mkv
群星-青春白皮书,http://em.21dtv.com/songs/60136766.mkv
群星-我想和你唱,http://em.21dtv.com/songs/60136765.mkv
群星-四海,http://em.21dtv.com/songs/60136764.mkv
罗艺达-向着太阳,http://em.21dtv.com/songs/60136763.mkv
罗成萍-静秘翁丁,http://em.21dtv.com/songs/60136762.mkv
罗帅-这一生的回忆,http://em.21dtv.com/songs/60136761.mkv
罗帅-后悔没有珍惜你,http://em.21dtv.com/songs/60136760.mkv
罗帅-叹息,http://em.21dtv.com/songs/60136759.mkv
纪绮昭-中国梦腾鲤情,http://em.21dtv.com/songs/60136758.mkv
红陌-亲爱的我爱你,http://em.21dtv.com/songs/60136757.mkv
♥♥♥
⓳经典MV💞,#genre#
索丽娜-爱到忘了我,http://em.21dtv.com/songs/60136756.mkv
箱子君-等你回头,http://em.21dtv.com/songs/60136755.mkv
简弘亦-天问,http://em.21dtv.com/songs/60136754.mkv
符致逸-灵魂独舞,http://em.21dtv.com/songs/60136753.mkv
笑天-我并没那么坚强,http://em.21dtv.com/songs/60136752.mkv
税子洺-我爱你,http://em.21dtv.com/songs/60136751.mkv
程飞鸣-皇冠在闪耀,http://em.21dtv.com/songs/60136750.mkv
程诗迦-闪烁,http://em.21dtv.com/songs/60136749.mkv
程恢弘-堂吉诃德,http://em.21dtv.com/songs/60136748.mkv
秦川-阳光照在我脸上,http://em.21dtv.com/songs/60136747.mkv
秦川-梦中的妈妈,http://em.21dtv.com/songs/60136746.mkv
秘密俱乐部-小男孩,http://em.21dtv.com/songs/60136745.mkv
科尔沁夫-回家,http://em.21dtv.com/songs/60136744.mkv
祥龙-酒量,http://em.21dtv.com/songs/60136743.mkv
石雨菲-帘外相思雨,http://em.21dtv.com/songs/60136742.mkv
盛云龙-多年前的兄弟,http://em.21dtv.com/songs/60136741.mkv
白云-暗恋,http://em.21dtv.com/songs/60136740.mkv
田率-高不成低不就,http://em.21dtv.com/songs/60136739.mkv
甄强-金钱世界,http://em.21dtv.com/songs/60136738.mkv
甄强-孤独的老狼,http://em.21dtv.com/songs/60136737.mkv
王馨-鸳鸯戏水,http://em.21dtv.com/songs/60136736.mkv
王雪懿-隐形的翅膀,http://em.21dtv.com/songs/60136735.mkv
王雪懿-老师,http://em.21dtv.com/songs/60136734.mkv
王雪懿-A Little Love,http://em.21dtv.com/songs/60136733.mkv
王铮亮+陈楚生+王栎鑫-唯一 球球 Demo 亲亲我的宝贝,http://em.21dtv.com/songs/60136732.mkv
王铮亮-幸福时光机,http://em.21dtv.com/songs/60136731.mkv
一起放手 时间都去哪儿了,http://em.21dtv.com/songs/60136730.mkv
王铮亮-You Raise Me Up,http://em.21dtv.com/songs/60136729.mkv
王铮亮-Kiss Goodbye,http://em.21dtv.com/songs/60136728.mkv
王谦-莫尼山,http://em.21dtv.com/songs/60136727.mkv
王蓉-啪啪S舞,http://em.21dtv.com/songs/60136726.mkv
王菀之-突然一生人,http://em.21dtv.com/songs/60136725.mkv
王莉-大美西藏,http://em.21dtv.com/songs/60136724.mkv
王芊桦-柠檬草的味道,http://em.21dtv.com/songs/60136723.mkv
王羽泽-想一个人才会孤单,http://em.21dtv.com/songs/60136722.mkv
王紫菲-老公真的不容易,http://em.21dtv.com/songs/60136721.mkv
王祝海-细雨情丝,http://em.21dtv.com/songs/60136720.mkv
王祝海-等到来生再爱你,http://em.21dtv.com/songs/60136719.mkv
王祝海-明月乡愁,http://em.21dtv.com/songs/60136718.mkv
王珞丹+姚晨-当时的月亮,http://em.21dtv.com/songs/60136717.mkv
王珞丹-直来直往,http://em.21dtv.com/songs/60136716.mkv
王珞丹-左边,http://em.21dtv.com/songs/60136715.mkv
王爱华-原配的泪小三的罪,http://em.21dtv.com/songs/60136714.mkv
王正尧-凤阳花鼓,http://em.21dtv.com/songs/60136713.mkv
王月华-中国茶,http://em.21dtv.com/songs/60136712.mkv
王慧强-就当做是我不对,http://em.21dtv.com/songs/60136711.mkv
王小荣-你知不知道我对你的好,http://em.21dtv.com/songs/60136710.mkv
王小荣-你知不知道我对你的好,http://em.21dtv.com/songs/60136709.mkv
王子文-我管可爱你管帅,http://em.21dtv.com/songs/60136708.mkv
王嘉尔-拜托了冰箱,http://em.21dtv.com/songs/60136707.mkv
王嘉仪-愁滋味,http://em.21dtv.com/songs/60136706.mkv
王佳佳-有梦不觉夜长,http://em.21dtv.com/songs/60136705.mkv
牛奶咖啡-咖喱咖啡,http://em.21dtv.com/songs/60136704.mkv
牛国长-午夜香茗,http://em.21dtv.com/songs/60136703.mkv
牙牙乐-找不到,http://em.21dtv.com/songs/60136702.mkv
熊梓淇-画师,http://em.21dtv.com/songs/60136701.mkv
灭火器Fire EX-Song For You,http://em.21dtv.com/songs/60136700.mkv
潘柯夫-地藏心,http://em.21dtv.com/songs/60136699.mkv
潇俊郎-哥不寂寞有老婆,http://em.21dtv.com/songs/60136698.mkv
湛郎+萧雨-姑娘莫犟,http://em.21dtv.com/songs/60136697.mkv
海鸣威-离开为了更好的回来,http://em.21dtv.com/songs/60136696.mkv
海鸣威-分开以后,http://em.21dtv.com/songs/60136695.mkv
浅笑-爱情的戏,http://em.21dtv.com/songs/60136694.mkv
流苏-谁弹琵琶问君愁,http://em.21dtv.com/songs/60136693.mkv
洪荣宏-手中玫瑰花,http://em.21dtv.com/songs/60136692.mkv
洪太-孤单,http://em.21dtv.com/songs/60136691.mkv
洪卓立-带着骨灰去旅行,http://em.21dtv.com/songs/60136690.mkv
洛天依+言和+乐正绫-还不是因为你长得不好看,http://em.21dtv.com/songs/60136689.mkv
泳儿+黎瑞恩-摇篮曲,http://em.21dtv.com/songs/60136688.mkv
波拉-再让我为你醉一回,http://em.21dtv.com/songs/60136687.mkv
沙宝亮+陶晶莹-没有爱情藏得住,http://em.21dtv.com/songs/60136686.mkv
沙宝亮+徐怀钰-友情卡片,http://em.21dtv.com/songs/60136685.mkv
沙宝亮-没有爱情藏得住,http://em.21dtv.com/songs/60136684.mkv
沙宝亮-友情卡片,http://em.21dtv.com/songs/60136683.mkv
汪苏泷+江美琪-东京铁塔的幸福,http://em.21dtv.com/songs/60136682.mkv
汪苏泷-青春白皮书,http://em.21dtv.com/songs/60136681.mkv
汪苏泷-东京铁塔的幸福,http://em.21dtv.com/songs/60136680.mkv
汪守一-初恋,http://em.21dtv.com/songs/60136679.mkv
汪佩蓉-有心唱情歌,http://em.21dtv.com/songs/60136678.mkv
江珊+姚晨-我愿意,http://em.21dtv.com/songs/60136677.mkv
江珊-被遗忘的时光 我要你,http://em.21dtv.com/songs/60136676.mkv
江珊-爱的代价,http://em.21dtv.com/songs/60136675.mkv
江珊-Memory,http://em.21dtv.com/songs/60136674.mkv
江洋+福州警官艺术团-让我告诉你,http://em.21dtv.com/songs/60136673.mkv
江一燕-Let's go Belt and Road,http://em.21dtv.com/songs/60136672.mkv
民雄-男人难当,http://em.21dtv.com/songs/60136671.mkv
毛泽少-思美人,http://em.21dtv.com/songs/60136670.mkv
毛泽少-天问,http://em.21dtv.com/songs/60136669.mkv
殷志源+李秀贤+金恩菲-Love song,http://em.21dtv.com/songs/60136668.mkv
歌莉雅-是否想离自己远一点,http://em.21dtv.com/songs/60136667.mkv
歌浴森-会发光的梦想,http://em.21dtv.com/songs/60136666.mkv
欧宁安娜-送别,http://em.21dtv.com/songs/60136665.mkv
欣哲-舞动梦想,http://em.21dtv.com/songs/60136664.mkv
棱镜-机场雷雨,http://em.21dtv.com/songs/60136663.mkv
梦娜-刚好遇见你,http://em.21dtv.com/songs/60136662.mkv
梅朵-默默祝福你,http://em.21dtv.com/songs/60136661.mkv
梅朵-阿弥陀佛,http://em.21dtv.com/songs/60136660.mkv
梅朵-若你懂我心,http://em.21dtv.com/songs/60136659.mkv
梅朵-缘来是一家,http://em.21dtv.com/songs/60136658.mkv
梅朵-祝福你,http://em.21dtv.com/songs/60136657.mkv
梅朵-相思愁,http://em.21dtv.com/songs/60136656.mkv
梅朵-男人的背后,http://em.21dtv.com/songs/60136655.mkv
梅朵-爱到老爱不老,http://em.21dtv.com/songs/60136654.mkv
梅朵-梅花香,http://em.21dtv.com/songs/60136653.mkv
梅朵-新一生一世爱能几回,http://em.21dtv.com/songs/60136652.mkv
梅朵-我与你,http://em.21dtv.com/songs/60136651.mkv
梅朵-愿做菩萨那朵莲,http://em.21dtv.com/songs/60136650.mkv
梅朵-心上的一棵树,http://em.21dtv.com/songs/60136649.mkv
梅朵-女人的泪男人的罪,http://em.21dtv.com/songs/60136648.mkv
梅朵-回家的感觉真好,http://em.21dtv.com/songs/60136647.mkv
梅朵-同学情,http://em.21dtv.com/songs/60136646.mkv
梅朵-半个月亮半片月光,http://em.21dtv.com/songs/60136645.mkv
梅朵-千年守候,http://em.21dtv.com/songs/60136644.mkv
梅朵-别让女人流泪,http://em.21dtv.com/songs/60136643.mkv
梅朵-一生修行,http://em.21dtv.com/songs/60136642.mkv
梁钊峰-别消失,http://em.21dtv.com/songs/60136641.mkv
梁译木+江珊-等你爱我,http://em.21dtv.com/songs/60136640.mkv
梁译木+江珊-小幸运,http://em.21dtv.com/songs/60136639.mkv
梁译木-玫瑰,http://em.21dtv.com/songs/60136638.mkv
梁译木-Shall We Talk,http://em.21dtv.com/songs/60136637.mkv
梁良-幸福花季,http://em.21dtv.com/songs/60136636.mkv
梁川宇-不爱就放手吧,http://em.21dtv.com/songs/60136635.mkv
梁咏琪+陈明憙-胆小鬼,http://em.21dtv.com/songs/60136634.mkv
梁咏琪-错过,http://em.21dtv.com/songs/60136633.mkv
梁咏琪-花火,http://em.21dtv.com/songs/60136632.mkv
梁咏琪-短发,http://em.21dtv.com/songs/60136631.mkv
梁咏琪-新鲜,http://em.21dtv.com/songs/60136630.mkv
梁咏琪-中意他,http://em.21dtv.com/songs/60136629.mkv
梁咏琪-B面第一首,http://em.21dtv.com/songs/60136628.mkv
梁古驰-悟懂,http://em.21dtv.com/songs/60136627.mkv
梁剑东-跳动,http://em.21dtv.com/songs/60136626.mkv
梁一贞-离开以后,http://em.21dtv.com/songs/60136625.mkv
柏磊-走,http://em.21dtv.com/songs/60136624.mkv
林熹瞳+艾威-囧男囧女,http://em.21dtv.com/songs/60136623.mkv
林欣锴-我唱哎沙吗,http://em.21dtv.com/songs/60136622.mkv
